obsrad,prox,maxvel,acce_tc,wrt,svt,time,arb,num_a_s,max_jerk,ave_jerk
10.000000,3.000000,3.000000,2.000000,3.000000,0.200000,42.290000,1.502755,1.000000,500.394776,2.441586
10.000000,3.000000,3.000000,2.000000,3.000000,0.500000,40.830000,1.502755,3.000000,514.543620,2.520116
10.000000,3.000000,3.000000,2.000000,3.000000,1.000000,41.950000,1.459639,5.000000,868.044977,2.824044
10.000000,3.000000,3.000000,1.000000,1.000000,0.200000,55.030000,1.950546,5.000000,299.277537,1.481568
10.000000,3.000000,3.000000,1.000000,1.000000,0.500000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
10.000000,3.000000,3.000000,1.000000,1.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
10.000000,3.000000,3.000000,1.000000,3.000000,0.200000,50.350000,1.950546,4.000000,277.324769,1.175350
10.000000,3.000000,3.000000,1.000000,3.000000,0.500000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
10.000000,3.000000,3.000000,1.000000,3.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
10.000000,3.000000,3.000000,0.200000,1.000000,0.200000,35.750000,2.422643,0.000000,51.364332,0.275746
10.000000,3.000000,3.000000,0.200000,1.000000,0.500000,35.750000,2.422643,0.000000,51.364332,0.275746
10.000000,3.000000,3.000000,0.200000,1.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
10.000000,3.000000,3.000000,0.200000,3.000000,0.200000,34.750000,2.422643,0.000000,51.364332,0.276624
10.000000,3.000000,3.000000,0.200000,3.000000,0.500000,34.750000,2.422643,0.000000,51.364332,0.276624
10.000000,3.000000,3.000000,0.200000,3.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
10.000000,3.000000,5.000000,2.000000,1.000000,0.200000,32.960000,1.862176,1.000000,871.475332,5.552237
10.000000,3.000000,5.000000,2.000000,1.000000,0.500000,33.200000,1.862176,3.000000,871.475332,5.493655
10.000000,3.000000,5.000000,2.000000,1.000000,1.000000,31.500000,1.862176,4.000000,884.814057,8.067006
10.000000,3.000000,5.000000,2.000000,3.000000,0.200000,29.520000,1.862176,1.000000,871.475332,5.913674
10.000000,3.000000,5.000000,2.000000,3.000000,0.500000,29.520000,1.862176,2.000000,871.475332,5.913699
10.000000,3.000000,5.000000,2.000000,3.000000,1.000000,28.550000,1.862176,3.000000,884.814057,6.319278
10.000000,3.000000,5.000000,1.000000,1.000000,0.200000,25.760000,1.649243,0.000000,474.990481,3.731033
10.000000,3.000000,5.000000,1.000000,1.000000,0.500000,25.760000,1.649243,0.000000,474.990481,3.731033
